step,time_hours,x_m,y_m,corridor_center_y_m,corridor_error_m,vx_m_s,vy_m_s,speed_m_s,distance_to_earth_m,distance_to_moon_m,boundary_pressure,status
134,22.333333333333332,512541.5322382391,141502.73916033033,117287.65894021724,24215.080220113086,1204.9232673621425,332.6558578611519,1250.0,531715.9462147043,383887484.5470515,0.166745345484854,STABLE_CORRIDOR
135,22.5,-210412.42700886948,-58090.7797948957,0.0,-58090.7797948957,-1204.9232654118475,-332.6558649253767,1250.0,218284.05378529575,384610416.81396586,0.16624701837758737,STABLE_CORRIDOR
136,22.666666666666668,512541.52938781667,141502.74948493502,117287.65828794344,24215.091196991576,1204.9232606611436,332.6558821330512,1250.0000000000002,531715.9462147044,383887484.5499057,0.16674535286885178,STABLE_CORRIDOR
137,22.833333333333332,-210412.42583869223,-58090.78403343086,0.0,-58090.78403343086,-1204.9232587108481,-332.65588919727645,1250.0,218284.0537852957,384610416.81279635,0.16624702583644954,STABLE_CORRIDOR
138,23.0,512541.52653739357,141502.7598095404,117287.65763566949,24215.102173870924,1204.923253960143,332.65590640495213,1249.9999999999998,531715.9462147042,383887484.55275995,0.16674536025285014,STABLE_CORRIDOR
139,23.166666666666668,-210412.42466851498,-58090.7882719663,0.0,-58090.7882719663,-1204.9232520098476,-332.65591346917785,1250.0,218284.0537852958,384610416.8116268,0.16624703329531224,STABLE_CORRIDOR
140,23.333333333333332,512541.52368697023,141502.77013414647,117287.65698339543,24215.113150751044,1204.923247259142,332.6559306768546,1250.0,531715.9462147042,383887484.5556142,0.16674536763684908,STABLE_CORRIDOR
141,23.5,-210412.4234983375,-58090.79251050207,0.0,-58090.79251050207,-1204.9232453088462,-332.6559377410809,1250.0,218284.05378529587,384610416.8104572,0.16624704075417548,STABLE_CORRIDOR
142,23.666666666666668,512541.52083654644,141502.78045875332,117287.65633112134,24215.124127631978,1204.92324055814,332.65595494875896,1250.0,531715.9462147041,383887484.5584684,0.16674537502084855,STABLE_CORRIDOR
143,23.833333333333332,-210412.42232815968,-58090.7967490381,0.0,-58090.7967490381,-1204.9232386078436,-332.6559620129857,1249.9999999999998,218284.05378529575,384610416.8092877,0.16624704821303932,STABLE_CORRIDOR
144,24.0,512541.5179861224,141502.79078336098,117287.65567884716,24215.135104513814,1204.923233857137,332.65597922066513,1250.0,531715.9462147043,383887484.5613227,0.16674538240484854,STABLE_CORRIDOR
145,24.166666666666668,-210412.42115798185,-58090.800987574476,0.0,-58090.800987574476,-1204.9232319068403,-332.65598628489244,1250.0,218284.0537852958,384610416.80811816,0.1662470556719037,STABLE_CORRIDOR
146,24.333333333333332,512541.5151356978,141502.80110796925,117287.65502657281,24215.146081396437,1204.9232271561327,332.6560034925729,1250.0,531715.9462147042,383887484.56417686,0.16674538978884917,STABLE_CORRIDOR
147,24.5,-210412.4199878038,-58090.805226111086,0.0,-58090.805226111086,-1204.923225205836,-332.65601055680054,1250.0,218284.0537852958,384610416.80694866,0.16624706313076865,STABLE_CORRIDOR
148,24.666666666666668,512541.51228527294,141502.8114325782,117287.6543742985,24215.1570582797,1204.9232204551279,332.65602776448213,1250.0000000000002,531715.9462147043,383887484.5670311,0.16674539717285028,STABLE_CORRIDOR
149,24.833333333333332,-210412.41881762538,-58090.80946464787,0.0,-58090.80946464787,-1204.9232185048306,-332.6560348287101,1250.0,218284.0537852956,384610416.8057791,0.16624707058963403,STABLE_CORRIDOR
150,25.0,512541.5094348476,141502.82175718778,117287.65372202401,24215.168035163762,1204.9232137541217,332.65605203639274,1250.0,531715.9462147044,383887484.5698854,0.16674540455685188,STABLE_CORRIDOR
151,25.166666666666668,-210412.41764744697,-58090.813703185035,0.0,-58090.813703185035,-1204.9232118038244,-332.65605910062135,1250.0,218284.05378529555,384610416.80460954,0.16624707804849995,STABLE_CORRIDOR
152,25.333333333333332,512541.50658442173,141502.83208179814,117287.6530697494,24215.179012048742,1204.9232070531145,332.6560763083053,1250.0,531715.9462147044,383887484.5727396,0.16674541194085396,STABLE_CORRIDOR
153,25.5,-210412.41647726856,-58090.81794172258,0.0,-58090.81794172258,-1204.923205102817,-332.6560833725345,1250.0,218284.05378529572,384610416.80344003,0.1662470855073665,STABLE_CORRIDOR
154,25.666666666666668,512541.5037339955,141502.8424064091,117287.65241747475,24215.189988934348,1204.9232003521067,332.65610058021946,1250.0,531715.9462147043,383887484.5755938,0.1667454193248567,STABLE_CORRIDOR
155,25.833333333333332,-210412.4153070898,-58090.82218026029,0.0,-58090.82218026029,-1204.9231984018088,-332.656107644449,1250.0,218284.0537852957,384610416.8022705,0.16624709296623352,STABLE_CORRIDOR
156,26.0,512541.5008835688,141502.85273102074,117287.65176519992,24215.200965820826,1204.9231936510976,332.65612485213506,1249.9999999999998,531715.9462147043,383887484.57844806,0.16674542670885986,STABLE_CORRIDOR
157,26.166666666666668,-210412.4141369108,-58090.82641879833,0.0,-58090.82641879833,-1204.9231917007994,-332.6561319163651,1249.9999999999998,218284.0537852956,384610416.8011009,0.16624710042510105,STABLE_CORRIDOR
158,26.333333333333332,512541.49803314183,141502.8630556333,117287.65111292509,24215.211942708207,1204.9231869500877,332.6561491240527,1250.0,531715.9462147044,383887484.5813022,0.16674543409286358,STABLE_CORRIDOR
159,26.5,-210412.41296673182,-58090.83065733663,0.0,-58090.83065733663,-1204.9231849997893,-332.6561561882832,1250.0,218284.05378529566,384610416.7999314,0.16624710788396926,STABLE_CORRIDOR
160,26.666666666666668,512541.4951827142,141502.87338024628,117287.6504606501,24215.222919596185,1204.9231802490767,332.6561733959715,1250.0,531715.9462147042,383887484.5841565,0.1667454414768679,STABLE_CORRIDOR
161,26.833333333333332,-210412.41179655283,-58090.83489587525,0.0,-58090.83489587525,-1204.9231782987783,-332.65618046020256,1250.0,218284.0537852959,384610416.7987619,0.16624711534283784,STABLE_CORRIDOR
162,27.0,512541.4923322862,141502.88370485985,117287.64980837499,24215.23389648486,1204.923173548065,332.65619766789183,1250.0,531715.9462147041,383887484.58701074,0.16674544886087264,STABLE_CORRIDOR
163,27.166666666666668,-210412.41062637337,-58090.83913441413,0.0,-58090.83913441413,-1204.923171597766,-332.6562047321233,1250.0,218284.05378529587,384610416.79759234,0.1662471228017069,STABLE_CORRIDOR
164,27.333333333333332,512541.489481858,141502.89402947438,117287.64915609988,24215.244873374497,1204.9231668470522,332.6562219398142,1250.0,531715.9462147042,383887484.58986497,0.16674545624487785,STABLE_CORRIDOR
165,27.5,-210412.4094561938,-58090.8433729533,0.0,-58090.8433729533,-1204.923164896753,-332.6562290040461,1250.0,218284.05378529587,384610416.7964228,0.16624713026057664,STABLE_CORRIDOR
166,27.666666666666668,512541.4866314292,141502.90435408958,117287.64850382462,24215.255850264963,1204.9231601460383,332.6562462117381,1250.0,531715.9462147041,383887484.59271914,0.16674546362888373,STABLE_CORRIDOR
167,27.833333333333332,-210412.4082860141,-58090.84761149276,0.0,-58090.84761149276,-1204.9231581957388,-332.6562532759706,1250.0,218284.05378529595,384610416.7952533,0.16624713771944688,STABLE_CORRIDOR
168,28.0,512541.4837809998,141502.91467870536,117287.64785154918,24215.266827156185,1204.9231534450232,332.65627048366355,1249.9999999999998,531715.9462147038,383887484.5955734,0.16674547101289017,STABLE_CORRIDOR
169,28.166666666666668,-210412.40711583442,-58090.8518500326,0.0,-58090.8518500326,-1204.9231514947237,-332.6562775478966,1250.0,218284.05378529622,384610416.7940837,0.16624714517831768,STABLE_CORRIDOR
170,28.333333333333332,512541.48093057016,141502.925003322,117287.64719927372,24215.277804048266,1204.9231467440077,332.656294755591,1250.0,531715.9462147038,383887484.59842765,0.16674547839689705,STABLE_CORRIDOR
171,28.5,-210412.40594565438,-58090.85608857268,0.0,-58090.85608857268,-1204.9231447937075,-332.6563018198244,1250.0,218284.05378529627,384610416.79291415,0.16624715263718903,STABLE_CORRIDOR
172,28.666666666666668,512541.47808013996,141502.93532793928,117287.64654699813,24215.288780941148,1204.9231400429906,332.65631902751994,1249.9999999999998,531715.9462147036,383887484.6012819,0.16674548578090456,STABLE_CORRIDOR
173,28.833333333333332,-210412.40477547422,-58090.86032711301,0.0,-58090.86032711301,-1204.9231380926904,-332.65632609175384,1250.0,218284.0537852964,384610416.79174465,0.16624716009606097,STABLE_CORRIDOR
174,29.0,512541.47522970964,141502.9456525572,117287.64589472253,24215.299757834655,1204.9231333419732,332.6563432994503,1250.0,531715.9462147036,383887484.60413617,0.16674549316491258,STABLE_CORRIDOR
175,29.166666666666668,-210412.40360529383,-58090.86456565361,0.0,-58090.86456565361,-1204.9231313916725,-332.6563503636847,1250.0000000000002,218284.05378529642,384610416.7905751,0.16624716755493332,STABLE_CORRIDOR
176,29.333333333333332,512541.47237927886,141502.9559771758,117287.6452424468,24215.31073472899,1204.9231266409545,332.65636757138236,1250.0,531715.9462147036,383887484.6069904,0.16674550054892107,STABLE_CORRIDOR
177,29.5,-210412.4024351132,-58090.86880419444,0.0,-58090.86880419444,-1204.9231246906534,-332.65637463561706,1250.0,218284.0537852964,384610416.7894056,0.1662471750138063,STABLE_CORRIDOR
178,29.666666666666668,512541.4695288476,141502.96630179504,117287.64459017098,24215.321711624056,1204.9231199399346,332.6563918433158,1250.0,531715.9462147036,383887484.60984457,0.16674550793293005,STABLE_CORRIDOR
179,29.833333333333332,-210412.40126493236,-58090.87304273562,0.0,-58090.87304273562,-1204.9231179896333,-332.6563989075511,1249.9999999999998,218284.0537852963,384610416.788236,0.1662471824726797,STABLE_CORRIDOR
180,30.0,512541.4666784161,141502.9766264152,117287.64393789509,24215.332688520124,1204.923113238914,332.6564161152514,1250.0,531715.9462147037,383887484.6126988,0.16674551531693957,STABLE_CORRIDOR
181,30.166666666666668,-210412.40009475127,-58090.87728127703,0.0,-58090.87728127703,-1204.9231112886123,-332.6564231794871,1249.9999999999998,218284.05378529616,384610416.78706646,0.1662471899315537,STABLE_CORRIDOR
182,30.333333333333332,512541.4638279842,141502.98695103597,117287.64328561911,24215.34366541686,1204.9231065378924,332.65644038718835,1250.0,531715.9462147038,383887484.61555314,0.16674552270094975,STABLE_CORRIDOR
183,30.5,-210412.39892457018,-58090.881519818766,0.0,-58090.881519818766,-1204.9231045875906,-332.6564474514246,1250.0,218284.0537852962,384610416.78589696,0.1662471973904283,STABLE_CORRIDOR
184,30.666666666666668,512541.46097755176,141502.9972756574,117287.642633343,24215.3546423144,1204.9230998368698,332.6564646591269,1250.0,531715.946214704,383887484.6184073,0.16674553008496037,STABLE_CORRIDOR
185,30.833333333333332,-210412.39775438874,-58090.88575836079,0.0,-58090.88575836079,-1204.9230978865676,-332.65647172336367,1250.0,218284.05378529607,384610416.7847274,0.16624720484930333,STABLE_CORRIDOR
186,31.0,512541.4581271189,141503.00760027955,117287.64198106682,24215.36561921274,1204.923093135846,332.65648893106726,1250.0,531715.946214704,383887484.62126154,0.16674553746897158,STABLE_CORRIDOR
187,31.166666666666668,-210412.3965842073,-58090.889996903075,0.0,-58090.889996903075,-1204.9230911855436,-332.6564959953044,1250.0,218284.05378529607,384610416.78355783,0.16624721230817902,STABLE_CORRIDOR
188,31.333333333333332,512541.45527668553,141503.01792490232,117287.6413287905,24215.37659611182,1204.9230864348215,332.656513203009,1250.0,531715.9462147038,383887484.6241158,0.16674554485298326,STABLE_CORRIDOR
189,31.5,-210412.39541402576,-58090.89423544565,0.0,-58090.89423544565,-1204.9230844845188,-332.6565202672466,1250.0,218284.05378529613,384610416.7823883,0.16624721976705512,STABLE_CORRIDOR
190,31.666666666666668,512541.45242625184,141503.02824952579,117287.6406765141,24215.387573011685,1204.923079733796,332.6565374749524,1250.0,531715.9462147038,383887484.62697,0.16674555223699544,STABLE_CORRIDOR
191,31.833333333333332,-210412.39424384385,-58090.89847398852,0.0,-58090.89847398852,-1204.9230777834928,-332.6565445391905,1249.9999999999998,218284.05378529604,384610416.78121877,0.16624722722593177,STABLE_CORRIDOR
192,32.0,512541.4495758177,141503.03857415004,117287.64002423761,24215.398549912425,1204.9230730327693,332.6565617468976,1249.9999999999998,531715.9462147038,383887484.6298242,0.16674555962100818,STABLE_CORRIDOR
193,32.166666666666664,-210412.39307366195,-58090.90271253171,0.0,-58090.90271253171,-1204.923071082466,-332.65656881113625,1250.0,218284.05378529613,384610416.78004926,0.16624723468480904,STABLE_CORRIDOR
194,32.333333333333336,512541.44672538317,141503.04889877496,117287.63937196104,24215.40952681392,1204.923066331742,332.65658601884445,1250.0,531715.9462147038,383887484.6326785,0.16674556700502152,STABLE_CORRIDOR
195,32.5,-210412.39190347982,-58090.90695107516,0.0,-58090.90695107516,-1204.9230643814383,-332.6565930830835,1250.0,218284.05378529613,384610416.77887964,0.1662472421436868,STABLE_CORRIDOR
196,32.666666666666664,512541.4438749482,141503.05922340052,117287.63871968434,24215.420503716174,1204.9230596307134,332.6566102907928,1250.0,531715.9462147038,383887484.63553274,0.16674557438903534,STABLE_CORRIDOR
197,32.833333333333336,-210412.39073329757,-58090.91118961887,0.0,-58090.91118961887,-1204.9230576804096,-332.6566173550323,1250.0,218284.0537852962,384610416.77771014,0.1662472496025651,STABLE_CORRIDOR
198,33.0,512541.44102451287,141503.06954802672,117287.63806740762,24215.431480619096,1204.923052929684,332.6566345627426,1250.0,531715.9462147038,383887484.63838696,0.16674558177304966,STABLE_CORRIDOR
199,33.166666666666664,-210412.38956311508,-58090.91542816287,0.0,-58090.91542816287,-1204.92305097938,-332.65664162698266,1250.0,218284.0537852962,384610416.77654064,0.16624725706144386,STABLE_CORRIDOR
200,33.333333333333336,512541.43817407696,141503.07987265364,117287.63741513068,24215.442457522964,1204.9230462286534,332.6566588346942,1250.0,531715.9462147037,383887484.64124125,0.16674558915706447,STABLE_CORRIDOR
201,33.5,-210412.38839293248,-58090.919666707225,0.0,-58090.919666707225,-1204.9230442783492,-332.65666589893476,1250.0,218284.05378529624,384610416.775371,0.16624726452032323,STABLE_CORRIDOR
202,33.666666666666664,512541.4353236407,141503.09019728145,117287.63676285374,24215.453434427705,1204.923039527622,332.6566831066478,1250.0,531715.9462147037,383887484.6440955,0.1667455965410799,STABLE_CORRIDOR
203,33.833333333333336,-210412.38722274965,-58090.92390525184,0.0,-58090.92390525184,-1204.9230375773172,-332.6566901708888,1250.0,218284.05378529622,384610416.7742016,0.1662472719792032,STABLE_CORRIDOR
204,34.0,512541.4324732041,141503.1005219098,117287.63611057667,24215.46441133313,1204.9230328265896,332.65670737860273,1250.0,531715.9462147037,383887484.64694977,0.16674560392509594,STABLE_CORRIDOR
205,34.166666666666664,-210412.3860525667,-58090.928143796744,0.0,-58090.928143796744,-1204.9230308762847,-332.65671444284425,1250.0,218284.0537852963,384610416.77303195,0.16624727943808365,STABLE_CORRIDOR
206,34.333333333333336,512541.429622767,141503.1108465389,117287.63545829951,24215.4753882394,1204.9230261255561,332.65673165055944,1250.0,531715.9462147037,383887484.64980394,0.1667456113091124,STABLE_CORRIDOR
207,34.5,-210412.3848823835,-58090.93238234182,0.0,-58090.93238234182,-1204.923024175251,-332.65673871480124,1250.0,218284.05378529624,384610416.7718624,0.1662472868969647,STABLE_CORRIDOR
208,34.666666666666664,512541.4267723296,141503.12117116858,117287.63480602227,24215.48636514631,1204.923019424522,332.65675592251733,1250.0,531715.9462147037,383887484.6526582,0.16674561869312937,STABLE_CORRIDOR
209,34.833333333333336,-210412.38371220033,-58090.93662088731,0.0,-58090.93662088731,-1204.9230174742165,-332.6567629867598,1250.0000000000002,218284.0537852964,384610416.7706929,0.1662472943558461,STABLE_CORRIDOR
210,35.0,512541.4239218916,141503.13149579897,117287.6341537449,24215.497342054063,1204.9230127234866,332.6567801944771,1250.0,531715.9462147036,383887484.65551245,0.16674562607714688,STABLE_CORRIDOR
211,35.166666666666664,-210412.3825420168,-58090.94085943309,0.0,-58090.94085943309,-1204.9230107731807,-332.6567872587201,1250.0,218284.0537852964,384610416.7695233,0.16624730181472813,STABLE_CORRIDOR
212,35.333333333333336,512541.4210714535,141503.14182043026,117287.6335014675,24215.508318962762,1204.9230060224504,332.6568044664389,1250.0000000000002,531715.9462147038,383887484.6583667,0.16674563346116494,STABLE_CORRIDOR
213,35.5,-210412.38137183303,-58090.94509797913,0.0,-58090.94509797913,-1204.9230040721443,-332.6568115306823,1250.0000000000002,218284.05378529633,384610416.7683538,0.16624730927361084,STABLE_CORRIDOR
214,35.666666666666664,512541.41822101455,141503.1521450622,117287.6328491899,24215.51929587229,1204.9229993214126,332.6568287384022,1249.9999999999998,531715.9462147036,383887484.66122097,0.16674564084518365,STABLE_CORRIDOR
215,35.833333333333336,-210412.38020164915,-58090.94933652549,0.0,-58090.94933652549,-1204.9229973711062,-332.6568358026461,1250.0,218284.0537852963,384610416.76718426,0.16624731673249404,STABLE_CORRIDOR
216,36.0,512541.4153705754,141503.16246969491,117287.63219691224,24215.53027278268,1204.9229926203743,332.65685301036734,1250.0,531715.9462147036,383887484.6640752,0.16674564822920288,STABLE_CORRIDOR
217,36.166666666666664,-210412.37903146527,-58090.95357507214,0.0,-58090.95357507214,-1204.9229906700677,-332.65686007461176,1250.0,218284.05378529645,384610416.7660147,0.16624732419137783,STABLE_CORRIDOR
