step,global_coherence,fragmentation,variance,avg_trust,avg_echo_integrity,quarantined_nodes,alive,edges,avg_degree,edge_efficiency,state
188,0.9175532250970503,0.08244677490294972,0.001541398559509004,0.7954523809523809,0.7424221105667866,12,42,50,2.380952380952381,0.018351064501941006,RESONANCE
189,0.9015501027642434,0.09844989723575659,0.0026093065447782664,0.7986607142857144,0.7410278951490198,12,42,50,2.380952380952381,0.018031002055284868,RESONANCE
190,0.9105044418725889,0.08949555812741106,0.0024446667297745783,0.8001190476190475,0.7336221282932663,12,42,55,2.619047619047619,0.016554626215865252,RECOVERED
191,0.911321641183004,0.08867835881699604,0.0026536713016259116,0.8022023809523811,0.7442823301798592,12,42,55,2.619047619047619,0.016569484385145525,RESONANCE
192,0.8998124428657563,0.10018755713424365,0.0038167324255888846,0.8039107142857144,0.7498889963302384,12,42,55,2.619047619047619,0.01636022623392284,ADAPTING
193,0.8840126179353979,0.11598738206460213,0.005610493189246084,0.8043690476190477,0.7442138556833516,12,42,55,2.619047619047619,0.01607295668973451,ADAPTING
194,0.8675390856801454,0.13246091431985463,0.006402911138246756,0.8042023809523811,0.7452604343054896,12,42,55,2.619047619047619,0.01577343792145719,ADAPTING
195,0.8836325710907961,0.11636742890920393,0.003988077037457601,0.802702380952381,0.7502412605295034,12,42,60,2.857142857142857,0.014727209518179935,RECOVERING
196,0.9077342471517909,0.09226575284820915,0.0021033485330445765,0.8055773809523811,0.744787698261173,12,42,60,2.857142857142857,0.015128904119196514,RECOVERED
197,0.9197642754011855,0.08023572459881445,0.0012905014087373993,0.8073690476190476,0.7516896105164568,12,42,60,2.857142857142857,0.015329404590019758,RESONANCE
198,0.9150011120199767,0.08499888798002331,0.0011639087983997631,0.8095357142857144,0.7439358842167381,12,42,60,2.857142857142857,0.015250018533666278,RESONANCE
199,0.8943998783588207,0.10560012164117927,0.002884886934613756,0.8110357142857144,0.74434330680693,12,42,60,2.857142857142857,0.014906664639313678,ADAPTING
200,0.8942162376088851,0.10578376239111487,0.003084431260151037,0.810702380952381,0.7397305563720293,12,42,44,2.0952380952380953,0.020323096309292844,RECOVERING
201,0.911656808525384,0.088343191474616,0.0018200493838797043,0.810952380952381,0.7528998038339567,12,42,44,2.0952380952380953,0.020719472921031455,RECOVERED
202,0.917480209297811,0.08251979070218896,0.001311260309296088,0.812327380952381,0.7454338096802777,12,42,44,2.0952380952380953,0.020851822938586614,RESONANCE
203,0.9091906149562441,0.09080938504375591,0.0024672468925563537,0.8129940476190476,0.7425136811883514,12,42,44,2.0952380952380953,0.020663423067187367,RESONANCE
204,0.8936284416931249,0.10637155830687506,0.004504939240792721,0.8126607142857144,0.7439092257490707,12,42,44,2.0952380952380953,0.020309737311207384,ADAPTING
205,0.8988701241918134,0.10112987580818655,0.0035395709174954803,0.811702380952381,0.751610298652931,12,42,49,2.3333333333333335,0.01834428824881252,RECOVERING
206,0.9151597650332535,0.08484023496674653,0.00181409253611212,0.8117857142857144,0.7467844929547781,12,42,49,2.3333333333333335,0.018676729898637827,RECOVERED
207,0.920347372079692,0.07965262792030803,0.0015433706774801033,0.8126607142857144,0.7428694180560826,12,42,49,2.3333333333333335,0.018782599430197795,RESONANCE
208,0.9146063141529426,0.08539368584705742,0.002392391639272175,0.8136607142857143,0.7456267428153763,12,42,49,2.3333333333333335,0.018665434982713114,RESONANCE
209,0.8999100602297171,0.10008993977028291,0.0031643576724427656,0.8136190476190477,0.7453114362119461,12,42,49,2.3333333333333335,0.018365511433259533,ADAPTING
210,0.9035570113920548,0.0964429886079452,0.0026095373967233533,0.8126190476190477,0.7495333697777135,12,42,54,2.5714285714285716,0.016732537248001014,RECOVERED
211,0.8989282434751382,0.10107175652486178,0.002555235774104344,0.813827380952381,0.7459403656104847,12,42,54,2.5714285714285716,0.01664681932361367,ADAPTING
212,0.8915462510074578,0.10845374899254223,0.003055163327006986,0.814077380952381,0.7558072818303371,12,42,54,2.5714285714285716,0.016510115759397367,ADAPTING
213,0.8819946492454912,0.1180053507545088,0.003991286335736484,0.8126190476190478,0.7429587983438426,12,42,54,2.5714285714285716,0.016333234245286873,ADAPTING
214,0.8760805150109844,0.12391948498901562,0.004841994809592104,0.8119940476190476,0.7341456035303773,12,42,54,2.5714285714285716,0.016223713240944154,ADAPTING
215,0.8962058847973887,0.10379411520261128,0.0028486698627374165,0.810202380952381,0.7566550130237379,12,42,59,2.8095238095238093,0.015189930250803198,RECOVERING
216,0.9219192084906156,0.0780807915093844,0.0011327737200816854,0.8122440476190478,0.744823917877131,12,42,59,2.8095238095238093,0.01562574929645111,RECOVERED
217,0.9308191023301378,0.06918089766986224,0.0009259822477146847,0.8134107142857142,0.746874850481228,12,42,59,2.8095238095238093,0.015776594954748098,RESONANCE
218,0.9176566285112193,0.08234337148878068,0.0016756358883110508,0.8140357142857143,0.7463702893975769,12,42,59,2.8095238095238093,0.01555350217815626,RESONANCE
219,0.896629771759907,0.10337022824009301,0.003211826538724069,0.814077380952381,0.7502623798343129,12,42,59,2.8095238095238093,0.015197114775591644,ADAPTING
220,0.8989739849670318,0.10102601503296815,0.002584209283675808,0.8130357142857143,0.7763106383633623,12,42,64,3.0476190476190474,0.014046468515109873,RECOVERING
221,0.9197226969155494,0.08027730308445058,0.0012914579713622749,0.8132440476190478,0.739622733971018,12,42,64,3.0476190476190474,0.01437066713930546,RECOVERED
222,0.928525789321697,0.07147421067830295,0.0009024471874719537,0.8138273809523808,0.7511487632638502,12,42,64,3.0476190476190474,0.014508215458151516,RESONANCE
223,0.9187008058079368,0.08129919419206322,0.001440741357716925,0.8142440476190477,0.7385301212599096,12,42,64,3.0476190476190474,0.014354700090749012,RESONANCE
224,0.9011883823277407,0.09881161767225932,0.002443244795528014,0.8142857142857144,0.744373576543695,12,42,64,3.0476190476190474,0.014081068473870948,RESONANCE
225,0.9058541979634276,0.09414580203657241,0.001749176796251693,0.8138690476190478,0.7427145710922617,12,42,69,3.2857142857142856,0.013128321709614893,RECOVERED
226,0.9057005091392786,0.09429949086072142,0.0020052608876846537,0.8142857142857144,0.7573754901401484,12,42,69,3.2857142857142856,0.013126094335351864,RESONANCE
227,0.9015680803347714,0.09843191966522857,0.00268259283245962,0.8138690476190475,0.7444460813771838,12,42,69,3.2857142857142856,0.013066204062822774,RESONANCE
228,0.8920243907660035,0.10797560923399652,0.003752063157502227,0.8132440476190478,0.7465357898740432,12,42,69,3.2857142857142856,0.012927889721246427,ADAPTING
229,0.8801567848833688,0.11984321511663121,0.004784072801983651,0.8122023809523811,0.7454519963186751,12,42,69,3.2857142857142856,0.012755895433092301,ADAPTING
230,0.8961902468967577,0.10380975310324225,0.0026974996976827335,0.8102857142857144,0.7437407642103255,12,42,74,3.5238095238095237,0.012110679012118347,RECOVERING
231,0.9207017043102294,0.07929829568977065,0.0009836822937659322,0.8130357142857143,0.7508345001849632,12,42,74,3.5238095238095237,0.012441914923111207,RECOVERED
232,0.9309142880398472,0.06908571196015278,0.0005987154704736624,0.8139107142857143,0.7354742379199978,12,42,74,3.5238095238095237,0.012579922811349287,RESONANCE
233,0.9215291815502591,0.07847081844974091,0.0009738196844588732,0.8142857142857144,0.7377025147789211,12,42,74,3.5238095238095237,0.012453097047976475,RESONANCE
234,0.8998633074413795,0.10013669255862045,0.002313848832162522,0.8142857142857144,0.7481982319173338,12,42,74,3.5238095238095237,0.012160314965424048,ADAPTING
235,0.8982110164549436,0.10178898354505639,0.0024508273192487347,0.8138690476190475,0.7353824137637803,12,42,79,3.761904761904762,0.011369759701961312,RECOVERING
236,0.9135755747726586,0.0864244252273414,0.0015404128105874334,0.8138690476190478,0.7601844002927644,12,42,79,3.761904761904762,0.011564247781932387,RECOVERED
237,0.918604324745848,0.08139567525415203,0.0013894601023519946,0.8142857142857144,0.7381360397742565,12,42,79,3.761904761904762,0.011627902844884151,RESONANCE
238,0.9085117268599167,0.09148827314008334,0.0018785408491972949,0.8142857142857144,0.754723748947149,12,42,79,3.761904761904762,0.011500148441264768,RESONANCE
239,0.8894567046403665,0.11054329535963348,0.0030787337993462864,0.8142857142857144,0.7509164602270733,12,42,79,3.761904761904762,0.01125894562835907,ADAPTING
240,0.8993039685464594,0.10069603145354056,0.002107152306168791,0.8134523809523809,0.7482781896434532,12,42,84,4.0,0.01070599962555309,RECOVERING
241,0.9253532989764596,0.07464670102354043,0.0007816995255965984,0.8142857142857144,0.7480456671957368,12,42,84,4.0,0.01101611070210071,RECOVERED
242,0.9361259256317683,0.06387407436823167,0.0003890523139784618,0.8142857142857144,0.7535739698278984,12,42,84,4.0,0.01114435625752105,RESONANCE
243,0.9271434143930593,0.07285658560694075,0.0008978757386942434,0.8142857142857144,0.7413465145907403,12,42,84,4.0,0.011037421599917371,RESONANCE
244,0.9067874972356547,0.09321250276434534,0.002146651985278506,0.814077380952381,0.7475613226007453,12,42,84,4.0,0.010795089252805413,RESONANCE
245,0.8841504137000313,0.11584958629996867,0.0038779992289819046,0.8136607142857144,0.7450314013674605,12,42,84,4.0,0.010525600163095611,ADAPTING
246,0.8672996368276306,0.13270036317236944,0.005420487141126612,0.8124107142857143,0.740320646579581,12,42,84,4.0,0.010324995676519412,ADAPTING
247,0.8631673201753375,0.13683267982466252,0.005636811589308768,0.8101190476190476,0.7540907823528362,12,42,84,4.0,0.010275801430658779,ADAPTING
248,0.8703684691170352,0.12963153088296475,0.004993868133971476,0.8077857142857143,0.7607466751661983,12,42,84,4.0,0.01036152939425042,ADAPTING
249,0.8835989554486565,0.11640104455134348,0.0038522365593734883,0.8072440476190476,0.7435519999386638,12,42,84,4.0,0.010519035183912577,ADAPTING
250,0.8949811172351648,0.10501888276483518,0.002652036325294621,0.809702380952381,0.747288694245933,12,42,84,4.0,0.01065453710994244,ADAPTING
251,0.9006771497125292,0.09932285028747079,0.002017215710349528,0.8115357142857142,0.750175494263514,12,42,84,4.0,0.010722347020387253,RESONANCE
252,0.8976820165920775,0.10231798340792253,0.002194570851463847,0.813327380952381,0.7563178919279683,12,42,84,4.0,0.010686690673715207,ADAPTING
253,0.8845710595542516,0.11542894044574836,0.0033222413202575315,0.8137857142857143,0.7376531495853378,12,42,84,4.0,0.01053060785183633,ADAPTING
254,0.8673248706849347,0.1326751293150653,0.00465570132446526,0.8128273809523808,0.7507765757669853,12,42,84,4.0,0.010325296079582555,ADAPTING
255,0.8536931283744407,0.14630687162555933,0.005837142874758048,0.8103273809523811,0.7428497645331565,12,42,84,4.0,0.010163013433029056,ADAPTING
256,0.8506105868267045,0.14938941317329546,0.006227359588450791,0.8072857142857143,0.7580777670264384,12,42,84,4.0,0.01012631650984172,ADAPTING
257,0.8583376611304313,0.1416623388695687,0.005515903571272056,0.8057857142857143,0.7399002678505997,12,42,84,4.0,0.010218305489647991,ADAPTING
258,0.8724772721949643,0.1275227278050357,0.004277746944686572,0.8040357142857143,0.7496400483846509,12,42,84,4.0,0.010386634192797194,ADAPTING
259,0.884178021697732,0.11582197830226804,0.00313343651912188,0.8052440476190477,0.7490529516327554,12,42,84,4.0,0.010525928829734904,ADAPTING
260,0.8904813196157159,0.10951868038428414,0.002627138226106224,0.8083690476190477,0.7439784236125487,12,42,84,4.0,0.010600968090663285,ADAPTING
261,0.8868649078192338,0.11313509218076623,0.0030842155069951685,0.8116190476190477,0.7433522308940221,12,42,84,4.0,0.010557915569276592,ADAPTING
262,0.8778140059930832,0.12218599400691676,0.004185099004687523,0.8124940476190476,0.7501725675621018,12,42,84,4.0,0.010450166738012896,ADAPTING
263,0.8653334774572011,0.13466652254279887,0.005215978012662591,0.8109107142857142,0.743117606994732,12,42,84,4.0,0.010301589017347632,ADAPTING
264,0.8515723006273302,0.14842769937266975,0.006190999794026496,0.8086607142857144,0.7418477963503016,12,42,84,4.0,0.010137765483658693,ADAPTING
265,0.8459718182881529,0.15402818171184707,0.006723804529568439,0.8045773809523811,0.7404514327244625,12,42,84,4.0,0.010071093074858964,ADAPTING
266,0.8501569705783053,0.1498430294216947,0.0065200990390727916,0.8017857142857144,0.7452374169372069,12,42,84,4.0,0.010120916316408397,ADAPTING
267,0.8652505126903984,0.13474948730960157,0.005428933837918357,0.8001607142857144,0.7444433535626195,12,42,84,4.0,0.010300601341552362,ADAPTING
268,0.8787401430947817,0.12125985690521834,0.004090443364093062,0.8007440476190476,0.7428221225683942,12,42,84,4.0,0.010461192179699782,ADAPTING
269,0.885019510901443,0.11498048909855696,0.003296179706346638,0.8032440476190478,0.7515633998282883,12,42,84,4.0,0.010535946558350513,ADAPTING
270,0.8864037605337719,0.1135962394662281,0.003049434846674503,0.805702380952381,0.7519753468952567,12,42,84,4.0,0.010552425720640142,ADAPTING
271,0.8816841545842282,0.11831584541577178,0.0036401746098338574,0.8092857142857144,0.7425541150007301,12,42,84,4.0,0.010496239935526527,ADAPTING
272,0.8731662794314426,0.12683372056855735,0.004512690780645504,0.8102440476190477,0.745446788838096,12,42,84,4.0,0.010394836659898127,ADAPTING
273,0.86682846480304,0.13317153519696,0.0052849909210786064,0.8095773809523809,0.7414367090355936,12,42,84,4.0,0.010319386485750476,ADAPTING
274,0.8623482973517481,0.13765170264825188,0.0059427206765252346,0.8084940476190478,0.7552126061983647,12,42,84,4.0,0.010266051158949383,ADAPTING
275,0.8608909012089304,0.13910909879106959,0.005768398806270324,0.806702380952381,0.7378948634523921,12,42,84,4.0,0.010248701204868219,ADAPTING
276,0.8621858623833157,0.13781413761668426,0.005504157556207148,0.8038690476190476,0.7382499720699032,12,42,84,4.0,0.010264117409325188,ADAPTING
277,0.865756804513687,0.13424319548631303,0.0052914880736247855,0.802577380952381,0.7402371862113643,12,42,84,4.0,0.01030662862516294,ADAPTING
278,0.8733009000203179,0.1266990999796821,0.004457927168729994,0.8029107142857144,0.7461468606022711,12,42,84,4.0,0.010396439285956165,ADAPTING
279,0.8755700289896404,0.12442997101035957,0.0038858586227831617,0.8042440476190478,0.7537727565144942,12,42,84,4.0,0.010423452726067147,ADAPTING
280,0.8726963221818126,0.1273036778181874,0.0041997463763379355,0.8057857142857142,0.750711182865443,12,42,84,4.0,0.010389241930735864,ADAPTING
281,0.8691485422169885,0.13085145778301155,0.0048794327967402,0.807577380952381,0.7318034746677384,12,42,84,4.0,0.010347006454964149,ADAPTING
282,0.8664446053615381,0.1335553946384619,0.005389456681142611,0.8070773809523811,0.7416358249037902,12,42,84,4.0,0.010314816730494501,ADAPTING
283,0.8649339565367052,0.13506604346329476,0.005336882474085438,0.806702380952381,0.7559701607362773,12,42,84,4.0,0.010296832815913157,ADAPTING
284,0.8650570363678037,0.13494296363219627,0.0050389756472807535,0.8055773809523811,0.7568433946105122,12,42,84,4.0,0.010298298051997664,ADAPTING
285,0.8661132096764051,0.13388679032359485,0.004593187888228394,0.803827380952381,0.7427825769260563,12,42,84,4.0,0.010310871543766729,ADAPTING
286,0.868110245289588,0.13188975471041198,0.004555262917690988,0.8035357142857145,0.7600602058250495,12,42,84,4.0,0.010334645777257,ADAPTING
287,0.868214218039463,0.13178578196053703,0.004836488919289885,0.8045357142857144,0.7317082593973945,12,42,84,4.0,0.010335883548088846,ADAPTING
288,0.8669737085082572,0.13302629149174283,0.00476580883004205,0.8053690476190476,0.7497362963867504,12,42,84,4.0,0.010321115577479252,ADAPTING
289,0.8647451123289375,0.13525488767106253,0.004847697968568926,0.8057440476190477,0.7440314916159415,12,42,84,4.0,0.010294584670582588,ADAPTING
290,0.8641280309763039,0.13587196902369614,0.004897030899011661,0.8054940476190476,0.739062560448119,12,42,84,4.0,0.010287238464003617,ADAPTING
291,0.8663081460361242,0.13369185396387584,0.004969344766020458,0.8039940476190476,0.7476609089440682,12,42,84,4.0,0.010313192214715763,ADAPTING
292,0.8686931199426686,0.13130688005733138,0.004762536032956798,0.8040357142857143,0.7546164175131173,12,42,84,4.0,0.010341584761222246,ADAPTING
293,0.8667230884920711,0.13327691150792886,0.004807994243522272,0.8041607142857143,0.7496944789131325,12,42,84,4.0,0.01031813200585799,ADAPTING
294,0.8640019476311946,0.13599805236880536,0.004987797127604917,0.8037857142857143,0.7339523461852504,12,42,84,4.0,0.010285737471799936,ADAPTING
295,0.8613416060437952,0.13865839395620483,0.0053367323138738335,0.8029107142857144,0.7357783414786463,12,42,84,4.0,0.01025406673861661,ADAPTING
296,0.8608049011358961,0.13919509886410386,0.005121344333355296,0.8024940476190477,0.7489460516047848,12,42,84,4.0,0.010247677394474955,ADAPTING
297,0.8623851141331242,0.13761488586687576,0.004932757536180205,0.8027440476190476,0.7458812391441709,12,42,84,4.0,0.010266489453965764,ADAPTING
298,0.8673146375383387,0.1326853624616613,0.004777841647392335,0.8013273809523811,0.7446237709283009,12,42,84,4.0,0.010325174256408795,ADAPTING
299,0.8700002334187514,0.12999976658124857,0.0049017051433337695,0.8026607142857143,0.7451436346463307,12,42,84,4.0,0.010357145635937518,ADAPTING
300,0.8730991491224994,0.12690085087750058,0.004657096666447798,0.8039940476190476,0.7459324397329172,12,42,84,4.0,0.010394037489553564,ADAPTING
301,0.873647095801242,0.126352904198758,0.0043126667668113,0.8049940476190477,0.7416716926277537,12,42,84,4.0,0.0104005606643005,ADAPTING
302,0.8727782411145895,0.12722175888541054,0.004472340901945027,0.8055357142857144,0.7457591249958709,12,42,84,4.0,0.010390217156126065,ADAPTING
303,0.8725118438809935,0.12748815611900655,0.0045587098817800415,0.8060773809523811,0.7410771089418219,12,42,84,4.0,0.010387045760488017,ADAPTING
304,0.8681564087223554,0.13184359127764456,0.004592664285544885,0.8069107142857144,0.7434032600189225,12,42,84,4.0,0.010335195341932803,ADAPTING
305,0.8664832117574159,0.13351678824258406,0.004483282440641452,0.8067440476190477,0.7572354133782205,12,42,84,4.0,0.010315276330445428,ADAPTING
306,0.8682659540525383,0.13173404594746174,0.004565511317393763,0.807327380952381,0.7465245186198343,12,42,84,4.0,0.010336499453006407,ADAPTING
307,0.8700526189177852,0.12994738108221482,0.004697960759971707,0.8068690476190477,0.7440248862397568,12,42,84,4.0,0.010357769272830776,ADAPTING
308,0.8716718738796411,0.12832812612035893,0.004347433022337849,0.8063273809523809,0.7408216701199912,12,42,84,4.0,0.010377046117614775,ADAPTING
309,0.8697837124586938,0.1302162875413062,0.004796370172060518,0.8065773809523811,0.7556482537397002,12,42,84,4.0,0.01035456800546064,ADAPTING
310,0.8704272175216659,0.12957278247833415,0.004890145772894442,0.8058690476190475,0.748240494138698,12,42,84,4.0,0.010362228780019831,ADAPTING
311,0.8731375107327706,0.12686248926722943,0.004328893778033501,0.806202380952381,0.746226444930502,12,42,84,4.0,0.010394494175390127,ADAPTING
312,0.8703302964797947,0.12966970352020535,0.004409199831833258,0.806702380952381,0.7501218258386957,12,42,84,4.0,0.010361074958092794,ADAPTING
313,0.8661279646975102,0.1338720353024898,0.004714630503622009,0.8065357142857144,0.7452468498786549,12,42,84,4.0,0.010311047198779883,ADAPTING
314,0.8646415948325461,0.1353584051674539,0.004974420163442793,0.8055357142857144,0.7475987461865292,12,42,84,4.0,0.010293352319435073,ADAPTING
315,0.8655453301196939,0.13445466988030608,0.0049356925267428665,0.8041607142857143,0.7590182055566054,12,42,84,4.0,0.010304111072853499,ADAPTING
316,0.8663156155372365,0.13368438446276354,0.004819984391805589,0.8032023809523811,0.740203453776514,12,42,84,4.0,0.010313281137348054,ADAPTING
317,0.8667586340060098,0.13324136599399017,0.004570653751103072,0.803827380952381,0.7439804018283458,12,42,84,4.0,0.010318555166738212,ADAPTING
318,0.867112754344872,0.132887245655128,0.0049046496500899026,0.8061190476190476,0.734897469887899,12,42,84,4.0,0.010322770885058,ADAPTING
319,0.8665871755683308,0.13341282443166924,0.005378315147835045,0.8064107142857143,0.7498299746045505,12,42,84,4.0,0.01031651399486108,ADAPTING
